2063	གཅེན	4		20212
2064	དཔངས	4		20210
2065	སྒོག	4		20202
2066	རྨིས	4		20192
2067	འཕན	3		20150
2068	མངས	3		20094
2069	གྱལ	3	ew	20048
2070	བཏུབ	4		19892
2071	ཚི	2		19780
2072	སྣག	3		19760
2073	གློད	4		19716
2074	བསྣོལ	5		19660
2075	སྟོངས	5		19640
2076	ཆོམ	3		19626
2077	བསྔོས	5		19604
2078	གཡུག	4		19604
2079	སྐོལ	4		19598
2080	ཀྲིག	4		19458
2081	བཤུས	4		19446
2082	ཆོན	3		19436
2083	གཟིངས	5		19424
2084	འགེལ	4		19422
2085	སྦུག	4		19382
2086	ཙོ	2		19262
2087	འཇང	3		19180
2088	མཚལ	3		19142
2089	བརླ	3		19142
2090	ཁད	2		19138
2091	མཚེས	4		19030
2092	དྲོན	4		18950
2093	སྡིགས	5		18890
2094	མདོས	4		18828
2095	ཧྲེ	3		18798
2096	སྤོགས	5		18752
2097	རོས	3		18708
2098	བཀྲག	4		18702
2099	ཧང	2		18626
2100	རྡོལ	4		18600
2101	ཕིན	3		18594
2102	རྐེད	4		18544
2103	བརྗེས	5		18540
2104	སྒྲོས	5		18538
2105	བཀྲལ	4		18428
2106	དཔེས	4		18420
2107	བཀབ	3		18392
2108	འགྱེལ	5		18392
2109	ཀོར	3		18342
2110	མཐེབ	4		18312
2111	བསྐངས	5		18310
2112	སྲོད	4		18284
2113	ཁྱམས	4		18242
2114	ངུས	3		18116
2115	པིན	3		18114
2116	འཆོར	4		18076
2117	ཁྲོལ	4		18056
2118	རྒྱར	4		18038
2119	སྒེའུ	5		18014
2120	གཟིར	4		17978
2121	བསྲེལ	5		17966
2122	ཀྲོང	4		17932
2123	ཁྲུན	4		17932
2124	རིངས	4		17894
2125	བགྲངས	5		17836
2126	འགྱུ	4		17730
2127	དམོད	4		17728
2128	ཞུར	3		17714
2129	ལྟོགས	5		17692
2130	གྲུམ	4		17662
2131	འདིང	4		17620
2132	བརྐོ	4		17604
2133	མཚང	3		17590
2134	འཛོལ	4		17588
2135	ཕྱར	3		17550
2136	ཨམ	2		17508
2137	འཕྱར	4		17500
2138	རྒུན	4		17452
2139	སྐྱེམས	6		17452
2140	བླུད	4		17418
2141	གུན	3		17402
2142	སྐྱུགས	6		17392
2143	ཕངས	3		17382
2144	དྲེག	4		17344
2145	ཕྱིང	4		17342
2146	བསྒོས	5		17316
2147	གྲེ	3		17302
2148	རྔུབ	4		17284
2149	མཆིལ	4		17254
2150	ཕྱྭ	3		17252
2151	ཏིས	3		17210
2152	འཕིགས	5		17184
2153	སྒུར	4		17184
2154	བརྐྱངས	6		17150
2155	གྲོངས	5		17148
2156	འབྲོམ	5		17140
2157	གཡབ	3		17106
2158	མྱངས	4		17098
2159	ཆུན	3		17090
2160	སྨིག	4		17086
2161	ཕེ	2		17076
2162	སན	2		17040
2163	འབེབ	4		17034
2164	གཡུར	4		16972
2165	ཆུག	3		16956
2166	གདང	3		16922
2167	བྱེས	4		16916
2168	ཅོན	3		16908
2169	ཟིག	3		16908
2170	བྱིའུ	5		16894
2171	འཇིམ	4		16848
2172	འདྲིལ	5		16822
2173	ནོད	3		16776
2174	སྐྱིན	5		16740
2175	ཅོང	3		16736
2176	འཐུ	3		16724
2177	མཛེ	3		16724
2178	གླེན	4		16720
2179	བསྲིང	5		16682
2180	དྲལ	3		16674
2181	དབོར	4		16660
2182	གསས	3		16648
2183	འཆགས	4		16642
2184	སྒྲེང	5		16610
2185	བཞུ	3		16600
2186	ཝི	2		16544
2187	རྐོ	3		16540
2188	ཏམ	2		16526
2189	བཏེག	4		16498
2190	བསྟི	4		16456
2191	འདག	3		16454
2192	བསླུས	5		16440
2193	ཐགས	3		16434
2194	གཡེར	4		16428
2195	གཟུ	3		16406
2196	འཚོག	4		16366
2197	བརྐུས	5		16360
2198	འཕྲི	4		16358
2199	རྨོས	4		16308
2200	གཅི	3		16290
2201	གེས	3		16264
2202	བླུག	4		16234
2203	གུལ	3		16232
2204	ཐོལ	3		16230
2205	བཅུས	4		16224
2206	ཁྲམ	3		16222
2207	རྩེན	4		16206
2208	བརྡེག	5		16200
2209	སོད	3		16150
2210	ནོངས	4		16134
2211	མཆོངས	5		16130
2212	འཆོལ	4		16102
2213	ཁུགས	4		16100
2214	ཟླས	3		16094
2215	ནེའུ	4		16074
2216	ཏྭ	2		15916
2217	ལད	2		15912
2218	གྲྭས	4		15900
2219	ལྡིར	4		15882
2220	ཙོག	3		15874
2221	བཟི	3		15858
2222	ཀུའུ	4		15850
2223	གཡོལ	4		15828
2224	བསྙད	4		15818
2225	གཟིམས	5		15802
2226	གླུད	4		15802
2227	བསྲང	4		15788
2228	བེར	3		15786
2229	དུངས	4		15758
2230	ཟླར	3		15756
2231	གདུངས	5		15752
2232	སུངས	4		15742
2233	ངེར	3		15730
2234	ངད	2		15726
2235	ཤགས	3		15708
2236	སྨེ	3		15682
2237	བཟངས	4		15640
2238	ཐུའུ	4		15632
2239	གཡེལ	4		15630
2240	སྤྲ	3		15602
2241	སྐྱེར	5		15600
2242	རྒྱམ	4		15594
2243	འཕྱོ	4		15592
2244	ལྷོག	4		15552
2245	སྐྱོངས	6		15550
2246	ཟོང	3		15512
2247	སྡེས	4		15510
2248	སྐྱར	4		15508
2249	རུངས	4		15492
2250	སྡིངས	5		15450
2251	རློབ	4		15432
2252	བསྟིམ	5		15424
2253	ཁོད	3		15424
2254	ཀྲེན	4	ew	15422
2255	བཤམ	3		15418
2256	མྱྀ	3	ew	15398
2257	མྱེས	4		15356
2258	དཀོར	4		15344
2259	སྒྲུབས	6		15342
2260	གཤིབ	4		15320
2261	ཧམ	2		15284
2262	བཅང	3		15274
2263	ཏེང	3		15238
2264	གསད	3		15194
2265	ཤངས	3		15188
2266	རྡེབ	4		15174
2267	འཆའ	3		15164
2268	གདིང	4		15162
2269	འགྲེ	4		15152
2270	གླགས	4		15150
2271	ཏས	2		15128
2272	ཤིགས	4		15120
2273	སྒལ	3		15080
2274	སྐེམ	4		15068
2275	ཁྲེ	3		15012
2276	འབུངས	5		15000
2277	གཤོང	4		14998
2278	བརྒྱུགས	7		14950
2279	ཤུད	3		14946
2280	འཕྱ	3		14932
2281	ཐོངས	4		14904
2282	བུལ	3		14884
2283	དབྱེན	5		14872
2284	བདར	3		14848
2285	བརྡོལ	5		14820
2286	ཉུལ	3		14794
2287	འགྲིམས	6		14788
2288	འདྲར	4		14714
2289	པའེ	3		14702
2290	ཀྲན	3	ew	14680
2291	སྨ	2		14664
2292	གཏམས	4		14656
2293	འཁར	3		14650
2294	ཅཱ	2	sk	14632
2295	ཕྱོད	4		14624
2296	རྔུ	3		14604
2297	བརྒྱས	5		14602
2298	སིར	3		14602
2299	རྨུགས	5		14586
2300	སྐྱུ	4		14562
2301	རྩིར	4		14514
2302	བདའ	3		14476
2303	དགང	3		14440
2304	དྲོས	4		14420
2305	མཚོག	4		14376
2306	ཏེན	3		14372
2307	གོད	3		14358
2308	བསྐྱང	5		14352
2309	མཐོལ	4		14350
2310	དངངས	4		14324
2311	ཆེམས	4		14304
2312	འཕྱོངས	6		14296
2313	འུག	3		14264
2314	ཀྱོག	4		14252
2315	ལྐུགས	5		14116
2316	རྡེའུ	5		14070
2317	ཀླས	3		14022
2318	འཚེམ	4		14018
2319	ཇུ	2		13976
2320	བཤོས	4		13964
2321	ལྷབ	3		13916
2322	ཟགས	3		13914
2323	བྱེའུ	5		13904
2324	སྤུར	4		13902
2325	ཡིབ	3		13854
2326	སྔས	3		13836
2327	གཏོ	3		13828
2328	མྱིག	4		13804
2329	རྦབ	3		13796
2330	བརྟོལ	5		13784
2331	སྲད	3		13780
2332	སྤྲིངས	6		13770
2333	བཙོངས	5		13746
2334	བསྙོན	5		13742
2335	གདུབ	4		13712
2336	འཁྱུར	5		13706
2337	ལྒང	3		13668
2338	ཛུ	2		13650
2339	སྒྱིད	5		13648
2340	བདོག	4		13636
2341	ཟེགས	4		13610
2342	བཤོལ	4		13590
2343	བྱུར	4		13528
2344	རྨོག	4		13520
2345	འདན	3		13504
2346	ཨེན	3		13500
2347	དྲུབ	4		13464
2348	དྲེད	4		13434
2349	འཁོབ	4		13410
2350	གཙོད	4		13368
2351	རོམ	3		13324
2352	ཡམ	2		13320
2353	དཀྲུག	5		13320
2354	ཅུར	3		13312
2355	ལུམས	4		13308
2356	བྱེར	4		13268
2357	ཀུའེ	4		13260
2358	སྨྲོས	5		13244
2359	ཀླ	2		13196
2360	སྟོ	3		13162
2361	བཟས	3		13154
2362	སྟོར	4		13076
2363	འཇོལ	4		13068
2364	འཐོན	4		13062
2365	ཁུན	3		13052
2366	དས	2		13016
2367	ཚིས	3		12996
2368	སྨྲིག	5		12972
2369	ཧིན	3		12930
2370	གཤེ	3		12900
2371	གྱར	3		12872
2372	འཐུལ	4		12842
2373	འཇུས	4		12804
2374	གྲུང	4		12782
2375	བརྒྱུས	6		12746
2376	རོན	3		12746
2377	བསྐུམ	5		12738
2378	འཐུན	4		12734
2379	བསྐྱོན	6		12716
2380	འཇེབས	5		12656
2381	དངས	3		12642
2382	ཧར	2		12596
2383	སྤྱིན	5		12594
2384	བསུང	4		12588
2385	ཨོྃ	3	sk	12586
2386	སུལ	3		12584
2387	སླེ	3		12584
2388	ཚུ	2		12574
2389	ཀྲེང	4		12570
2390	སྣུར	4		12568
2391	ཕོབ	3		12562
2392	རྨེ	3		12558
2393	རྐྱ	3		12556
2394	སག	2		12486
2395	བསྡམ	4		12482
2396	སྙེམས	5		12478
2397	གྱད	3		12452
2398	རླན	3		12444
2399	བསྡོགས	6		12436
2400	སྦེད	4		12378
2401	བསྒྲེངས	7		12362
2402	སྤོངས	5		12350
2403	རྨིག	4		12338
2404	ཁོན	3		12306
2405	མྱུལ	4		12302
2406	ཀོས	3		12294
2407	འཚོས	4		12272
2408	གཡེངས	5		12256
2409	ལྡེང	4		12250
2410	ཕྲོགས	5		12186
2411	རྔམས	4		12126
2412	ཚག	2		12122
2413	འབེལ	4		12100
2414	འགེངས	5		12076
2415	མནོས	4		12024
2416	རྩེས	4		12016
2417	དྲས	3		11988
2418	བསྙེགས	6		11972
2419	ཙག	2		11960
2420	སྐྱོབས	6		11940
2421	གག	2		11928
2422	མཚོད	4		11910
2423	ཁྭ	2		11894
2424	འཁྱམ	4		11864
2425	བཙིར	4		11858
2426	སྨྲེ	4		11832
2427	ཕང	2		11820
2428	ཚོག	3		11820
2429	སྦུ	3		11816
2430	གྲོད	4		11808
2431	ཏུར	3		11798
2432	སྐུས	4		11792
2433	ཅུད	3	ew	11748
2434	སྐྱེན	5		11738
2435	འབུས	4		11730
2436	སྲིབ	4		11720
2437	ཅེར	3		11716
2438	འཆག	3		11712
2439	དཀྲི	4		11696
2440	ཆེམ	3		11676
2441	འཁྲོལ	5		11676
2442	ཧུད	3		11658
2443	སོབ	3		11658
2444	འཁུམས	5		11646
2445	ཕྱགས	4		11626
2446	སྲོ	3		11592
2447	འབོལ	4		11554
2448	སོམ	3		11546
2449	བསྙལ	4		11532
2450	ཙང	2		11532
2451	འཁྲུད	5		11488
2452	དགྲོལ	5		11480
2453	མནལ	3		11458
2454	འཁྲིལ	5		11446
2455	བྲིད	4		11430
2456	དུགས	4		11406
2457	ཡོར	3		11400
2458	སྤྱིལ	5		11398
2459	ཟེའུ	4		11396
2460	རྐན	3		11390
2461	མཚུར	4		11360
2462	སྒྲར	4		11340
2463	འདྲུད	5		11336
2464	དཔྱངས	5		11300
2465	རྐུབ	4		11236
2466	ཉོག	3		11228
2467	སྨག	3		11214
2468	འཛེམས	5		11130
2469	འདོ	3		11106
2470	འགོང	4		11092
2471	རྫུས	4		11066
2472	འབིགས	5		11044
2473	འབྲུབ	5		11022
2474	བསྐྱབ	5		11002
2475	འཁྲིས	5		10972
2476	གཟོ	3		10944
2477	འཆབ	3		10890
2478	དོལ	3		10886
2479	བཤུ	3		10868
2480	གཟུར	4		10822
2481	མཐོངས	5		10808
2482	སྦེ	3		10796
2483	ཨིན	3		10784
2484	སྒོམས	5		10778
2485	མདང	3		10778
2486	མཆིམས	5		10778
2487	བཏིངས	5		10750
2488	གོག	3		10750
2489	འཚོར	4		10718
2490	སྨྱུང	5		10672
2491	བཀྲོངས	6		10652
2492	སྦྱོངས	6		10612
2493	གཞོག	4		10558
2494	བསྒྲེང	6		10548
2495	བསྣུབས	6		10540
2496	བརྫངས	5		10534
2497	བཤས	3		10400
2498	བརྒྱག	5		10238
2499	འཐིབས	5		10100
2500	གཏུབ	4		10092
2501	ཙུ	2		16790
2502	ཀློ	3		13296
2503	ཝུ	2		12380
2504	ཀྱ	2		12254
2505	སྩོགས	5	ab	11550
2506	ཧོས	3		11328
2507	ཉྭ	2		11262
2508	བསྐུ	4		11116
2509	ཐཱན	3		11110
2510	ཡེར	3		10788
2511	སྤྱོར	5		10674
2512	བརྟས	4		10612
2513	གདོལ	4		10544
2514	ཆོལ	3		10512
2515	སྟེན	4		10464
2516	ཚིམས	4		10446
2517	རྩིབ	4		10398
2518	ཧྲེན	4		10390
2519	མཚེར	4		10360
2520	དབུར	4		10358
2521	འདྲིར	5		10334
2522	ཡོག	3		10326
2523	དགོ	3		10284
2524	ལྷུབ	4		10276
2525	ཧྥང	3		10260
2526	ཀེང	3		10230
2527	ཛོ	2		10230
2528	འཕྱི	4		10216
2529	འགྲིགས	6		10154
2530	མཉེ	3		10136
2531	རྡིབ	4		10122
2532	ཡིའུ	4		10104
2533	སྦོས	4		10100
2534	བསྐ	3		10092
2535	ཝེར	3		10086
2536	རྐ	2		10032
2537	ཆིའུ	4		10030
2538	གླན	3		10020
2539	འཚབ	3		10006
2540	བསྐུས	5		10002
2541	གཅུན	4		9998
2542	བསྐྱབས	6		9978
2543	ཙིག	3		9968
2544	ཧྥན	3	ew	9966
2545	གཡུགས	5		9940
2546	ཨུས	3		9938
2547	བྲུ	3		9938
2548	སྒྲུག	5		9924
2549	རྔོ	3		9904
2550	སྲུབས	5		9874
2551	འབྲོ	4		9872
2552	གཉོར	4		9870
2553	གཞེས	4		9862
2554	སྙུང	4		9840
2555	དྲེལ	4		9824
2556	ཕྱ	2		9822
2557	དགེས	4		9800
2558	ཧྲུལ	4		9766
2559	བརྡབས	5		9756
2560	བྷོད	4	sk	9712
2561	ཤུབས	4		9702
2562	གནོང	4		9682
2563	བསླེབ	5		9664
2564	ཛམ	2		9656
2565	རྫབ	3		9652
2566	ཝུའེ	4		9652
2567	ཚེམས	4		9618
2568	འཛེར	4		9592
2569	སོམས	4		9558
2570	འདོང	4		9544
2571	ལུན	3		9538
2572	དེའུ	4		9524
2573	སྲུ	3		9504
2574	ཧྥུན	4		9500
2575	ཀླན	3		9494
2576	མཇེད	4		9486
2577	གྱུ	3		9476
2578	མྱེ	3		9454
2579	གཟས	3		9444
2580	མཁོར	4		9432
2581	གཉོམ	4		9420
2582	ལེང	3		9408
2583	བརླགས	5		9378
2584	བསྐྱིལ	6		9362
2585	གཡེམ	4		9352
2586	འབོག	4		9352
2587	དྲོངས	5		9344
2588	ཧྥིན	4		9316
2589	སྟང	3		9314
2590	སིབ	3		9294
2591	དྲུད	4		9266
2592	སྤྲུགས	6		9262
2593	བྱིད	4		9260
2594	འབྲོས	5		9212
2595	ཅོར	3		9212
2596	འཕྱེ	4		9172
2597	གཤག	3		9156
2598	རྨིད	4		9148
2599	འཚིག	4		9052
2600	གཞང	3		9048
2601	བརྩད	4		9042
2602	ཅེན	3		8984
2603	སྣེའུ	5		8976
2604	ཕྲི	3		8966
2605	སྦྲིད	5		8938
2606	བསག	3		8914
2607	བསྐོན	5		8904
2608	བསྟབས	5		8896
2609	རྨོད	4		8886
2610	འཕྲོགས	6		8880
2611	བཏུ	3		8866
2612	སྤྲིང	5		8860
2613	སྐྱག	4		8824
2614	ཐེའུ	4		8820
2615	བཅགས	4		8812
2616	ཟར	2		8806
2617	དབའ	3		8780
2618	རྒྱངས	5		8766
2619	སྣབས	4		8760
2620	ཛེ	2		8756
2621	འགྲོན	5		8742
2622	སྨྱུ	4		8742
2623	གྲིས	4		8742
2624	འགེབས	5		8710
2625	ཕབས	3		8702
2626	གྲུར	4		8686
2627	ཆིལ	3		8684
2628	སྐྲོད	5		8660
2629	ཏྲེ	3		8626
2630	དབན	3		8624
2631	མད	2		8590
2632	ཧྲག	3		8562
2633	དགྱེ	4		8558
2634	སྒྲིམ	5		8548
2635	གཏའ	3		8530
2636	བལྟར	4		8526
2637	འགྲམས	5		8518
2638	སུར	3		8492
2639	སྨེལ	4		8468
2640	ཚའེ	3		8462
2641	མྱིང	4		8452
2642	བརྫུས	5		8452
2643	འཕྲོར	5		8444
2644	སྙ	2		8426
2645	སྲུབ	4		8424
2646	མཆིད	4		8420
2647	སྦངས	4		8414
2648	ལེས	3		8386
2649	བླུ	3		8378
2650	སྙེགས	5		8374
2651	ཁུས	3		8370
2652	ཕི	2		8360
2653	ཞོད	3		8358
2654	གདུ	3		8358
2655	ལྦུ	3		8342
2656	ཟོམ	3		8328
2657	ལོད	3		8328
2658	བཀྱེ	4		8318
2659	ཧྥེང	4		8314
2660	གསུས	4		8310
2661	སྤྲི	4		8298
2662	འབྱོངས	6		8296
2663	དངར	3		8284
2664	སྤྱོ	4		8264
2665	མཚེ	3		8244
2666	རྩང	3		8244
2667	སྐམས	4		8238
2668	ཟུམ	3		8236
2669	ཀྱུས	4		8190
2670	བརྫིས	5		8184
2671	མཐས	3		8180
2672	གཙེས	4		8156
2673	འབོ	3		8148
2674	དམེ	3		8142
2675	པེར	3		8140
2676	ཧྥི	3		8140
2677	སྡེབས	5		8138
2678	གྱོ	3		8130
2679	འཇག	3		8124
2680	འཐུག	4		8120
2681	བསྒྲིག	6		8080
2682	ཟློ	3		8074
2683	སྒྲིགས	6		8068
2684	མའེ	3		8062
2685	འཚེད	4		8044
2686	ཧྲིག	4		8042
2687	ཟུ	2		8022
2688	ཝོ	2		7976
2689	དབྱིས	5		7966
2690	ཕྱུངས	5		7966
2691	སྐྱོགས	6		7938
2692	བསྡོངས	6		7918
2693	བསྲུབས	6		7912
2694	པིར	3		7896
2695	ཀྲུ	3		7890
2696	ལུམ	3		7886
2697	རྨེན	4		7886
2698	འབོགས	5		7878
2699	པྲི	3		7878
2700	དེངས	4		7874
2701	སིན	3		7864
2702	རིད	3		7856
2703	ཕོན	3		7830
2704	ལྕུག	4		7804
2705	ཤོན	3		7784
2706	དཔགས	4		7778
2707	ཅོལ	3		7762
2708	སྦང	3		7720
2709	དམུལ	4		7718
2710	བགྲོས	5		7714
2711	ཁྱོས	4		7708
2712	གསིལ	4		7706
2713	གླག	3		7700
2714	ཤོམ	3		7652
2715	བསྒྲིམས	7		7644
2716	ཁུའུ	4		7638
2717	བཅལ	3		7632
2718	ཕྱུ	3		7626
2719	འཕོངས	5		7618
2720	བསྲན	4		7618
2721	དབོ	3		7618
2722	བསྡུད	5		7596
2723	སྦུབ	4		7590
2724	པིང	3		7584
2725	ཏར	2		7582
2726	སྤགས	4		7576
2727	བགྲད	4		7568
2728	ཀྱག	3		7556
2729	བརྡབ	4		7554
2730	གནངས	4		7524
2731	སྒྱོགས	6		7510
2732	དགྲར	4		7510
2733	གསེད	4		7504
2734	མཆེར	4		7496
2735	སྤུང	4		7484
2736	ཅིབ	3		7476
2737	མནོ	3		7476
2738	བསོ	3		7466
2739	ཐེལ	3		7464
2740	བཀྲས	4		7438
2741	སྐུང	4		7436
2742	འཛུད	4		7432
2743	བཀྲམས	5		7430
2744	ཁེན	3		7418
2745	རྫོངས	5		7372
2746	སྙིར	4		7366
2747	ཕིགས	4		7350
2748	བསྡིགས	6		7338
2749	ཚོཌ	3		7336
2750	པེན	3		7334
2751	རྔན	3		7332
2752	ཀུམ	3		7326
2753	སྙིམ	4		7320
2754	མྲ	2		7304
2755	དཔྱིས	5		7290
2756	བཞུས	4		7286
2757	བྱིལ	4		7258
2758	བརྡའ	4		7256
2759	བྲེགས	5		7250
2760	གཡོད	4		7236
2761	མཐེའུ	5		7232
2762	ཚས	2		7220
2763	མཆོར	4		7218
2764	སྤྲུ	4		7186
2765	ཚིང	3		7172
2766	བྱོ	3		7146
2767	རྟར	3		7136
2768	རྟས	3		7128
2769	སྔུན	4		7126
2770	བདོ	3		7100
2771	བཀྱོན	5		7098
2772	མདེའུ	5		7090
2773	ཕྲོམ	4		7066
2774	རྟེ	3		7048
2775	གཅལ	3		7042
2776	བསྐམས	5		7040
2777	ཀོའུ	4		7032
2778	དོས	3		7028
2779	ཟིམ	3		7028
2780	ལོབས	4		7026
2781	གསེག	4		7018
2782	ཨག	2		7018
2783	དཔྱི	4		7018
2784	ཏིན	3		7000
2785	ཧྥུང	4		6992
2786	ཁྱོར	4		6982
2787	དུན	3		6930
2788	བྱན	3		6926
2789	སྲེ	3		6926
2790	འཆམས	4		6922
2791	རྩེག	4		6918
2792	བསྒྲག	5		6914
2793	མྱུག	4		6906
2794	ཁྲིགས	5		6896
2795	རྟའུ	4		6892
2796	གིང	3		6870
2797	བརྣབ	4		6866
2798	རྙི	3		6862
2799	ཀུར	3		6844
2800	སྦོ	3		6818
2801	རྡང	3		6816
2802	བཤུག	4		6814
2803	སིག	3		6814
2804	འཁང	3		6808
2805	ཁངས	3		6802
2806	བདལ	3		6796
2807	གཏུན	4		6790
2808	འཇིབ	4		6770
2809	བགད	3		6766
2810	ཆལ	2		6752
2811	མདེལ	4		6750
2812	བསེར	4		6750
2813	ནོག	3		6742
2814	གའུ	3		6742
2815	བཞོ	3		6714
2816	ཁུད	3		6692
2817	རྨུ	3		6690
2818	བསྙིལ	5		6680
2819	མདོང	4		6668
2820	སྐྲི	4		6648
2821	སྡུ	3		6642
2822	སྤྲུག	5		6640
2823	ཥེ	2	sk	6634
2824	ལྷུམས	5		6616
2825	ཁན	2		6610
2826	ཁྲུམས	5		6586
2827	འཁུ	3		6578
2828	སྐག	3		6574
2829	ཕད	2		6568
2830	ཏེའུ	4		6564
2831	སེའུ	4		6538
2832	ཧྲའན	4	ew	6534
2833	སྤྱུགས	6		6520
2834	མདོངས	5		6496
2835	མཁུར	4		6486
2836	དམས	3		6480
2837	དིར	3		6478
2838	དྲུ	3		6472
2839	ལྡི	3		6468
2840	སློ	3		6468
2841	གཙགས	4		6440
2842	འབྲེག	5		6438
2843	ཐུད	3		6430
2844	བྲེས	4		6416
2845	དྲུངས	5		6402
2846	ཧབ	2		6402
2847	གྭ	2	sk	6396
2848	གཏུབས	5		6384
2849	མུད	3		6380
2850	བཀྲི	4		6380
2851	ཕིག	3		6336
2852	ཕྲུགས	5		6330
2853	སྟོབ	4		6324
2854	ཧལ	2		6322
2855	མནོལ	4		6272
2856	གཟེ	3		6270
2857	བརྫེས	5		6260
2858	རྩིང	4		6256
2859	གནུབས	5		6256
2860	འདྲས	4		6232
2861	བཙུད	4		6230
2862	འདྲོངས	6		6228
2863	ཁྱ	2		6224
2864	དམུས	4		6206
2865	བཏུམས	5		6198
2866	འཐས	3		6150
2867	སྐྱེགས	6		6126
2868	སྐོ	3		6118
2869	ཙིར	3		6116
2870	གཡོར	4		6110
2871	རློག	4		6108
2872	སྡོ	3		6106
2873	འཕེར	4		6102
2874	མིའུ	4		6034
2875	བསྟིམས	6		6032
2876	དངགས	4		6020
2877	སྤྱོན	5		6016
2878	གཟེབ	4		6012
2879	བསྒྲོན	6		6004
2880	བརྟ	3		6000
2881	ལྡ	2		6000
2882	བདས	3		5996
2883	གཏོལ	4		5992
2884	ཞེད	3		5990
2885	སྨྲེང	5		5988
2886	ཁྲིས	4		5978
2887	རུད	3		5972
2888	གཉལ	3		5964
2889	འཇུར	4		5952
2890	རེམ	3		5950
2891	ཉུག	3		5912
2892	བརྐུ	4		5906
2893	འབམ	3		5900
2894	བརྔ	3		5886
2895	བླར	3		5882
2896	བྲུན	4		5872
2897	ཐས	2		5870
2898	ཧྥོ	3		5864
2899	བགོད	4		5856
2900	ཙེར	3		5852
2901	ཀྲོན	4		5844
2902	སྒྱེ	4		5830
2903	བཤན	3		5828
2904	བཙགས	4		5818
2905	སྐྱས	4		5816
2906	ངོན	3		5788
2907	འགྲངས	5		5770
2908	འུད	3		5760
2909	བརྒྱངས	6		5752
2910	ཧོན	3		5748
2911	ཁྱེ	3		5746
2912	བཞར	3		5742
2913	རྒྱོབ	5		5740
2914	རུག	3		5736
2915	བརྩན	4		5734
2916	སྤོམ	4		5726
2917	ལྡོམ	4		5720
2918	ལྗར	3		5710
2919	འཛིངས	5		5700
2920	ལྷེ	3		5698
2921	གཤོལ	4		5682
2922	གདོས	4		5680
2923	འཕྲུ	4		5656
2924	བཀྱག	4		5648
2925	བསྒུགས	6		5644
2926	གསུར	4		5642
2927	བཀླུབས	6		5638
2928	ཐེབ	3		5616
2929	སྲམ	3		5612
2930	བསུབ	4		5608
2931	བཅིབས	5		5604
2932	རྩིད	4		5590
2933	སྐྱེངས	6		5580
2934	གཤའ	3		5580
2935	འགྲེས	5		5574
2936	སྣོལ	4		5570
2937	འགྱང	4		5552
2938	སྨྱོས	5		5544
2939	རྩས	3		5536
2940	གཤོམ	4		5536
2941	ཞིར	3		5526
2942	ཙོམ	3		5514
2943	འཇོར	4		5514
2944	ཧད	2		5512
2945	བཀྱགས	5		5512
2946	དཔྱང	4		5490
2947	བཙག	3		5480
2948	གསིང	4		5474
2949	སློན	4		5474
2950	ཟིས	3		5468
2951	གླས	3		5458
2952	བཙོད	4		5458
2953	གྲུག	4		5458
2954	གྲུལ	4		5450
2955	ཤུབ	3		5450
2956	འཁོས	4		5448
2957	སྦྲེང	5		5448
2958	སྤུད	4		5436
2959	བརྩལ	4		5412
2960	མེང	3		5402
2961	དྲིང	4		5400
2962	ནེམ	3		5388
2963	ཤུས	3		5386
2964	གཅུགས	5		5384
2965	མཇིང	4		5382
2966	ཟྭ	2		5382
2967	འགུ	3		5376
2968	སྟེངས	5		5348
2969	ནོས	3		5346
2970	གསོབ	4		5338
2971	གཤོངས	5		5326
2972	འཁྱར	4		5326
2973	སྙུན	4		5324
2974	རྡོས	4		5320
2975	མོའུ	4		5320
2976	བཅབས	4		5318
2977	གཡན	3		5298
2978	མཽད	3	sk	5296
2979	བཞྀན	4		5294
2980	འཆུག	4		5278
2981	གཤིབས	5		5276
2982	གཅར	3		5274
2983	བོངས	4		5270
2984	འབྱམ	4		5224
2985	གྱིམ	4		5222
2986	དཀུ	3		5198
2987	ཨོང	3		5198
2988	གསའ	3		5194
2989	རྐོས	4		5184
2990	གཅུས	4		5168
2991	དབ	2		5164
2992	མགལ	3		5160
2993	ཀྲའུ	4	ew	5160
2994	འབལ	3		5154
2995	བཤུལ	4		5152
2996	བཙུམ	4		5146
2997	སྙོར	4		5142
2998	བཀོག	4		5134
2999	རེང	3		5132
3000	རྫིག	4		5124
3001	དགྲམ	4		5112
3002	བསྭོ	4	sk	5110
3003	འབྲེང	5		5100
3004	བསྙུང	5		5100
3005	ཀིས	3		5098
3006	ཐིས	3		5084
3007	བཞེར	4		5074
3008	བརྫི	4		5074
3009	ཕིབས	4		5060
3010	འེ	2		5058
3011	གཞུས	4		5054
3012	ཙེང	3		5048
3013	འཚུབས	5		5040
3014	སྐོས	4		5038
3015	བསྒར	4		5036
3016	བོའུ	4		5036
3017	འཁུམ	4		5032
3018	བསྲོ	4		5028
3019	ཧུབ	3		5026
3020	བསྟད	4		5022
3021	འགྲས	4		5018
3022	མནབས	4		5014
3023	འས	2		5000
3024	འདེ	3		4984
3025	བསྒུལ	5		4980
3026	འཁོགས	5		4964
3027	སྐྱུང	5		4962
3028	བརྣག	4		4946
3029	བསྐོང	5		4930
3030	སྦུར	4		4926
3031	ཀེར	3		4914
3032	ལྗི	3		4910
3033	བཤར	3		4902
3034	གྲོར	4		4900
